mean_temp,min_temp,max_temp,cloud_cover,sunshine,global_radiation,precipitation,pressure
4.860517549020062,1.6450551944535308,8.102602800788423,5.355253839909377,2.1273968092613993,47.86395711294605,1.621255268371217,101605.1256212725
6.643063586561396,2.9376850113042554,10.413106408734462,5.2036054276157335,3.2844233862828154,95.14405243146528,1.492037244128634,101550.55158722124
9.506454667042593,5.309442811630986,13.782562435906028,5.025494527801707,4.579734331983366,147.96594584159504,1.4911833034406952,101526.71499726707
12.822171223970212,8.2791943072626,17.43836866153739,4.919711420660603,5.578578757761746,188.66292795918426,1.5692307115921103,101564.03187380955
15.800784067356837,11.060454008372863,20.592123291048402,4.874205847133911,6.083986135941472,207.91785117989537,1.614168699489101,101586.28360974685
17.5517484102417,12.755347186085187,22.356378971746448,4.80190436873265,6.112778382298333,203.14988146781525,1.620426929511839,101564.04273038666
17.36701316871146,12.74097572400677,21.937330695607123,4.739816693831692,5.618783049629369,173.85854391782573,1.6935595737535531,101532.74402854194
15.182482595180993,10.992034190151967,19.258782910094517,4.814159614731491,4.549180619484045,125.79739659907165,1.8599664768536102,101501.92517872303
11.774226396518408,8.148291994208172,15.264615096377348,5.0381060707479275,3.161880139852648,74.37449310092116,1.996890883212061,101454.61933109563
8.320010380435875,5.168208213726577,11.355822045144674,5.270015955742365,1.9875367544611082,35.7477121371439,1.9984801105733467,101439.97531811107
5.736038009522507,2.832986049885931,8.566026317205333,5.400675691354622,1.401152006388936,17.386780628881542,1.8963589844113697,101503.19395316996
4.52637678210266,1.5989833061552075,7.431051723047004,5.428898331036312,1.4801326430320818,21.326331461255577,1.7564433781029638,101588.39154867371
4.849737809401325,1.6277959213705688,8.099049204677986,5.372196819238015,2.159266029641361,48.7507814515819,1.6050543347595378,101600.70328772532
6.637135560982355,2.9349903797612,10.404062105126346,5.226106266260964,3.3083959666719407,95.65105131469699,1.49185210760104,101555.15026949423
9.513956745655625,5.323474572512086,13.784392559813588,5.0545189668515915,4.590231508272018,147.88300906866408,1.482964382887906,101536.96355151145
12.842368234496366,8.29327584424881,17.465826604181323,4.942455298544393,5.597012871253062,188.7497266626316,1.549320978233764,101565.52211346493
15.810903592354409,11.055155405481013,20.617961772276,4.881776426496165,6.12232563863237,208.39501881419307,1.5955861343206714,101583.20353734557
17.533203740928744,12.730062834251985,22.342625745515868,4.809398191205343,6.148789914874924,203.44734989242843,1.6150633966934764,101565.21024464174
17.332203946142858,12.711340576090576,21.89696399355228,4.7609989335671115,5.629563782455496,173.86350074839032,1.6965643843003118,101535.34281992848
15.175027297297786,10.989155258551222,19.248774061695027,4.842828464794233,4.551187663647137,126.15292036266914,1.8556306079394451,101499.21146080394
11.81142029045818,8.180687160485212,15.308833915808634,5.056820240785931,3.1866556320257486,75.1838735810655,1.9811613897055125,101456.51253541594
8.363451005008164,5.204915145641514,11.406344158911217,5.280784298263989,2.0253357126330775,36.25283070181425,1.98586251232008,101448.74654443894
5.758847320130851,2.8517297262892165,8.592529428590117,5.41538202476638,1.4299505290102625,17.448738998225853,1.8908122009687969,101507.33442668065
4.523046620748191,1.5921842446787742,7.431569585187659,5.44897338941031,1.4995113484868254,21.584271586471505,1.749453923580225,101581.52893508445
4.845766803539063,1.6202656231996992,8.099025071360003,5.38855872454227,2.186779218168704,49.46370646325552,1.5978386830544697,101595.66339821184
6.642472151348,2.94363263081038,10.406186587015632,5.244444644249986,3.33213435475153,96.10734821289569,1.4909693723904303,101560.12271152434
9.530737713045024,5.3461896586132855,13.796123492164593,5.078158085389344,4.601941901369731,147.8536386172622,1.479389735858972,101544.92089100803
12.866798308304475,8.314550526917744,17.494719418147337,4.961846713832782,5.613542934744243,188.79616837857316,1.5350572701291874,101566.48932980647
15.825262177721282,11.058372717224238,20.643341006966654,4.88885346578014,6.156824176318862,208.75272214004576,1.5805206947172052,101580.9224493526
17.519049688232652,12.71204604986221,22.331329961670043,4.817194711396736,6.179802740211051,203.67385666305472,1.6136541851497022,101565.56067503331
17.30651697073568,12.692307148814779,21.86446463810895,4.781788516045682,5.639541546028998,173.9100143779076,1.7019018951657274,101535.79487246962
15.176629900959849,10.995296653671181,19.247798747964424,4.8678442210809845,4.559032306246226,126.55749888860201,1.8517164040594005,101497.76285761848
11.851500932399809,8.217003161635555,15.354526080627638,5.072849811017809,3.21370193833893,75.94279356102172,1.9691186459153063,101458.73480674752
8.411073054862568,5.246797258611251,11.46024284047307,5.290712729477181,2.061867923281659,36.748153796395954,1.9770385753340924,101455.40324605661
5.786240128311409,2.875399919397641,8.623351305283567,5.428535820344856,1.458566262696705,17.580823772322404,1.8861340321014974,101510.14595444233
4.529776975307437,1.5951190202494112,7.442258135596701,5.464564310673107,1.5225843813862507,21.893381124601085,1.7446366761391694,101576.07673823937
4.8485966070600215,1.6210326681906495,8.104088696155126,5.402660649754961,2.212206081890143,50.06912936300676,1.5948859603579402,101591.06705224868
6.6518159569531585,2.9570373254036553,10.411768596670045,5.260837756875933,3.3526304678109446,96.48841534817839,1.4916312677648043,101564.01293994006
9.550965819568525,5.372330943640811,13.81127395500777,5.098838574583192,4.613204095225015,147.84529104221997,1.4771957043135702,101551.29031291613
12.893349488708022,8.339180633335216,17.524289867965575,4.97826677434288,5.629900632545172,188.83428476911317,1.5241218155974818,101567.48609435055
15.838904374691765,11.064322443341592,20.664782785352457,4.896158293592663,6.186565202583896,209.00780088258526,1.5697497426056557,101578.94885718542
17.508405683198596,12.699232408966084,22.322058545233144,4.825191798730221,6.207274688552006,203.8590119348192,1.6131930978472049,101565.47263877073
17.288220485902368,12.679864911681905,21.84041442904132,4.800046580546792,5.651552947541924,174.02117856837464,1.7067523863899952,101535.61328056495
15.183066164431162,11.006091188601205,19.251574238980954,4.889714630002968,4.569395528511563,126.96972659320544,1.8494962995556647,101496.66168302223
11.891176278489084,8.254141797948213,15.398444335150115,5.087557009568061,3.2394935046743134,76.62393206025469,1.9600118443550973,101460.86782463861
8.459209377646923,5.289757344208649,11.514064557954807,5.29976008503348,2.096393247294832,37.223592584354364,1.9696457853512186,101461.11171333169
5.816960273066299,2.9022391108462804,8.657766918449887,5.4394604552353805,1.487013031704326,17.768624412879745,1.8826351482934722,101511.95338362752
4.541275654575032,1.6032613902181836,7.457097991628411,5.477409960335098,1.5458157699354738,22.205332250540874,1.7416896900825125,101571.28591516614
4.854362577419878,1.6258223640719909,8.110976526217007,5.415143014111515,2.2353044865837473,50.58503617051829,1.593837499236711,101587.242470972
6.66314664832932,2.9729166497709927,10.418877538227457,5.275951649337021,3.3702074767330203,96.80718867573503,1.493504975465507,101567.03679461282
9.572407958597173,5.399433468033743,13.827902122753036,5.117213133893116,4.6236859173439,147.84934070772943,1.4756959274642572,101556.38578548642
12.918785432153921,8.36354827031425,17.55177609713697,4.992474279946595,5.645694298720895,188.86298837045143,1.515288980607237,101568.61000379703
15.851916256416732,11.071600529394738,20.68363515638852,4.9030506684701916,6.213169259481008,209.19740065196626,1.5614532625858044,101577.48201574512
17.499897742701553,12.689555712897592,22.31413640073915,4.8331056084105155,6.231644799007946,204.01331887706726,1.6135188615620926,101564.86590515093
17.274249078989207,12.671112526647532,21.821434662359593,4.816343377700988,5.663887539015193,174.16298314601775,1.7111232077633818,101535.02095738216
15.191919576483155,11.018873818324725,19.257987259681943,4.908780644400747,4.581144323144376,127.3768789452267,1.848159087165793,101495.91702498026
11.929688482134676,8.290752843446382,15.440395067199496,5.100775344858415,3.2638271910466985,77.23882757817118,1.9529909020519922,101463.0545824576
8.505881329967428,5.331896562842155,11.565780312394482,5.308104963374044,2.1280855722491374,37.668844693790696,1.9635445735608095,101465.80850291417
5.848774462966213,2.9301068553817182,8.693384882353818,5.448658046191216,1.5144353423770784,17.988732562238948,1.8795842019769662,101513.1674933899
4.555136689634057,1.6141189490209815,7.473883773485313,5.488191440881235,1.56839093635669,22.51068007912203,1.7399605205581092,101567.11558242718
4.861556743850627,1.6329399049541318,8.118355917501601,5.426515033979457,2.255862148876862,51.023977786268496,1.5942373042250555,101583.99482615176
6.675211382247967,2.9896667388617058,10.426604659066323,5.289964488838402,3.385340138770663,97.0760419458299,1.4956846882826995,101569.41150413183
9.593523490831242,5.425694798288943,13.844696226614396,5.133430397371351,4.6337126711128676,147.86408111250702,1.4744371103122849,101560.62949146994
12.942478819396069,8.386728854683575,17.576838072183005,5.004931340710123,5.6605797992125435,188.88086135617147,1.5081105759604398,101569.75537033554
15.863371870779034,11.078754536611456,20.699486654309048,4.909581611648959,6.236773042852362,209.3332535683541,1.55491186495777,101576.35010131838
17.492478745746936,12.681552670570307,22.306865255938543,4.840732904364409,6.253248703559063,204.14185037846357,1.6141309518696336,101563.99803700119
17.263175212736495,12.664583726036899,21.806074254767363,4.830789830605051,5.676125088630326,174.32202093918133,1.7150147677084542,101534.18726877862
15.201749797324881,11.032209955621326,19.26563921494299,4.925493511557243,4.593271883927152,127.76816971688,1.847455273039054,101495.43306697636
11.966164423519238,8.325804192682247,15.47966693447155,5.112698970284764,3.2863843535693444,77.79342592225474,1.9473901805983576,101465.2366861484
8.550343191084503,5.372278062351908,11.614833072129468,5.315770553094415,2.157026332123741,38.08556070727582,1.9583382992270213,101469.73506374663
5.880396696361791,2.9578237023538034,8.728812176272601,5.456519963824661,1.5403814921436754,18.226753950829256,1.8768902769996547,101513.93699530962
4.570026072989901,1.6263320351819155,7.491336013515224,5.497426970095147,1.5898433603804767,22.803978183811715,1.739028049081662,101563.50071447664
4.869555099532831,1.6414051173530424,8.125953706214762,5.436886529653895,2.2742564477088694,51.401895889431465,1.5953917659864114,101581.24752408355
6.6872302513932596,3.006273102075105,10.434400096621331,5.302900084198164,3.3984548445498133,97.30434098135058,1.4979459370898103,101571.28564535473
9.613534377402576,5.450386572637213,13.860797622070242,5.147871923598782,4.643050537693841,147.88184829963114,1.4733216306030459,101564.18952964379
12.963924578882782,8.40799488175169,17.599202357457813,5.015885034700832,5.674436803668307,188.88728845568352,1.50208945345897,101570.93106878085
15.873031775065387,11.085156709569423,20.712477833889633,4.915713036878643,6.257642292028428,209.42566016053837,1.5496657071141842,101575.4701082305
17.485492946677955,12.674361290545367,22.299755720137476,4.847963619183534,6.272317877402513,204.24729114276337,1.6148514961795317,101562.97036283657
17.253933372250682,12.659294445565195,21.793162544244343,4.843628755547258,5.687874795869338,174.48733436540445,1.7184292272787365,101533.22807918784
15.2117373249843,11.045308392932915,19.273702807434713,4.940204870602604,4.605267629416298,128.13895812387582,1.847131267628333,101495.17059137156
12.00030043727738,8.358845323904106,15.516129921055544,5.123501447302403,3.307100354245846,78.2951949519219,1.9428518988052699,101467.35443305032
8.592204884830718,5.410405094116784,11.660933901378629,5.322789283353074,2.1834182498527253,38.47641975306257,1.953758524632751,101473.05102575812
5.911167975358891,2.9847636454661868,8.763346648729224,5.463301823864421,1.564742150942863,18.47454969056241,1.8744664871470433,101514.40316987761
4.585333566606146,1.639219253353351,7.50892535743586,5.5054205417448925,1.6100332889638105,23.083911025086937,1.7385888873034216,101560.36599633677
4.877874275971058,1.6505197663610534,8.133515271912788,5.446373468452612,2.290704769533964,51.72949329224951,1.5969803848465591,101578.89904283089
6.698826130276536,3.0222476911522502,10.441975044182037,5.31480364074596,3.409862299053918,97.4985563949538,1.5001263997695844,101572.78685706334
9.632061159480248,5.473143154022303,13.87580223344202,5.160752359022829,4.651643042151314,147.8981845294286,1.4722869547626931,101567.2126375654
12.982941760452672,8.427073093865978,17.618791505770055,5.0255649136934695,5.6871283408772895,188.88090140890242,1.4969637026310987,101572.10675222444
15.880780663173688,11.09044211705066,20.722743819114577,4.9214432724169335,6.275996193245678,209.48197986328833,1.5453802238889331,101574.7779604467
17.478578664662695,12.66749674995679,22.29254171346115,4.854747036222492,6.289098877122389,204.3321865440561,1.615577626900562,101561.8648568295
17.245831182146297,12.654647293559163,21.781900724195687,4.8550774827601915,5.698912141965058,174.65169453812507,1.7214123666053895,101532.21885752151
15.22144285369175,11.057769355882657,19.281719341765275,4.953223659948706,4.616836102542831,128.48744890795894,1.8470303543875084,101495.08084382476
12.03201240938164,8.389664863798927,15.54984791257694,5.133286945431622,3.3260899129163883,78.75189008282477,1.9390782844640242,101469.38278168741
8.631397713441777,5.446131927364137,11.704085099730495,5.3291997923269525,2.2075117123422676,38.844514823708224,1.9496762870813102,101475.8708472124
5.940766343994383,3.0106280743788747,8.796633247407453,5.469193122864073,1.5875085941778178,18.72666738668668,1.872246161703458,101514.66042137383
4.600694625062407,1.6523578523927491,7.5263545738492095,5.512391656610523,1.628920272070299,23.35014421620068,1.7384623451149295,101557.64273543634
4.886281897863479,1.6599006906335951,8.140963836980246,5.455043869727283,2.3054330609378297,52.015412567812845,1.5987910573909825,101576.8787708912
6.709814381320342,3.037350797620987,10.449186822047501,5.325719961396519,3.419802611240172,97.66351911162178,1.5021662699959402,101573.99863661877
9.648922291127807,5.493832186544281,13.889475465125864,5.172260854940286,4.659441769734387,147.9095143049364,1.471303004195089,101569.80812526465
12.999514033976864,8.443892734544907,17.635655343036174,5.034159687235793,5.698589980349269,188.86103228566574,1.492557125726984,101573.25832530115
15.886644641574819,11.094466707100205,20.730484972550066,4.92678075153293,6.2920558103666995,209.50815743524885,1.5418262966205323,101574.22566832394
17.471515123013482,12.66067009143711,22.2850526565081,4.861076419957939,6.303814801606448,204.39861648082785,1.6162626313046577,101560.73492038713
17.23845327454652,12.650305130330384,21.771787356073194,4.8653154512658885,5.709148751543201,174.81084271110743,1.7240013683922597,101531.2132693578
15.230624564102072,11.069381900422695,19.28943368688708,4.964791422987951,4.6278305682092595,128.81360853397894,1.847052043515006,101495.1214425297
12.061359940988154,8.418238543481632,15.580981558841394,5.142152418383892,3.3434968594907404,79.17017963156944,1.9358767104874235,101471.3024533295
8.667998124769033,5.479475869048829,11.744416198310127,5.335035928298388,2.2295603766631835,39.192762352777095,1.945993747598024,101478.28616241696
5.969068035428646,3.0353025119820694,8.828532105698937,5.4743282674542835,1.6087411461607883,18.97960475883821,1.8701946011215254,101514.77595003413
4.615906697970183,1.6655055200430255,7.54346669831091,5.5185043209312035,1.646513153779488,23.602789024967503,1.7385408373771005,101555.26827303942
