,ds,yhat,yhat_lower,yhat_upper
9755,2005-10-16,12.384209216740524,10.740612574054943,14.006818969196768
9756,2005-10-17,12.286962015168601,10.627524391273978,14.065574142640871
9757,2005-10-18,12.162356900217516,10.39026664276487,13.808371216888748
9758,2005-10-19,12.099765385624734,10.404934991683769,13.807173338205251
9759,2005-10-20,11.957130331186473,10.288509335147577,13.821183238426311
9760,2005-10-21,11.79693175150591,10.121902903894595,13.648157365468625
9761,2005-10-22,11.622610724034374,9.994658041136868,13.373489300770293
9762,2005-10-23,11.559209553788431,9.862588284265684,13.311468700998562
9763,2005-10-24,11.458614013208113,9.673261719928712,13.14192127619354
9764,2005-10-25,11.328513610420258,9.526886461261357,13.056359277687267
9765,2005-10-26,11.258421215446248,9.521659537964133,12.968236119492863
9766,2005-10-27,11.106482146700873,9.41871334951738,12.932417345583957
9767,2005-10-28,10.935433572140376,9.184930881501561,12.69714595794169
9768,2005-10-29,10.749020611254897,9.117877173713058,12.53710459830978
9769,2005-10-30,10.672627544592814,9.073529221001914,12.482378829551843
9770,2005-10-31,10.558510226547261,8.92862340130602,12.344714210153173
9771,2005-11-01,10.414745951351561,8.708702284905334,12.170658923705101
9772,2005-11-02,10.331242408946316,8.639706024391323,12.214113125221196
9773,2005-11-03,10.166536141484583,8.29205732839924,11.995168315647456
9774,2005-11-04,9.983741655548169,8.24460231827665,11.842123509748559
9775,2005-11-05,9.786957860627542,8.002121666151242,11.491106504725217
9776,2005-11-06,9.701890500565325,7.979773223949452,11.451414653662928
9777,2005-11-07,9.581076902207453,7.9226220868786985,11.410101246694266
9778,2005-11-09,9.347239796677545,7.65323876733024,11.003151248593396
9779,2005-11-10,9.182973648400168,7.436540403363836,10.895652513473081
9780,2005-11-11,9.003218458855901,7.271947436968103,10.765689951636265
9781,2005-11-12,8.812089583858132,7.123663011963024,10.541786320968203
9782,2005-11-13,8.73525419622506,7.008119432136488,10.38896426336598
9783,2005-11-14,8.625158972873997,6.926377457790834,10.442606114546706
9784,2005-11-15,8.48997789795515,6.604829978363885,10.199227204202272
9785,2005-11-16,8.419621800953141,6.674526682559095,10.082303536353585
9786,2005-11-17,8.272539945624718,6.4842106845239185,10.087670983730687
9787,2005-11-18,8.111674657396927,6.403251303110702,9.859192927699572
9788,2005-11-19,7.94087542648085,6.21373804495792,9.809529104351448
9789,2005-11-20,7.8855308627880305,6.160739199697663,9.506962415493073
9790,2005-11-21,7.797804489099359,5.900911396801506,9.501984789557662
9791,2005-11-22,7.6855904397074255,5.896123770241423,9.35744957018309
9792,2005-11-24,7.514822258756385,5.708531818839661,9.218879361488856
9793,2005-11-25,7.377180175981433,5.693435393881883,9.10128404141431
9794,2005-11-26,7.229254184131492,5.3487166784739015,9.187758920546631
9795,2005-11-27,7.1962657473995675,5.386007600019462,9.029174891452973
9796,2005-11-28,7.130246286373386,5.4447120352246285,8.967835048844998
9797,2005-11-29,7.038994329050203,5.242307897380084,8.893290691083205
9798,2005-11-30,7.012092729139463,5.225937492535877,8.801141992480867
9799,2005-12-01,6.907716096541024,5.139215777935602,8.64885900551852
9800,2005-12-02,6.788589319870127,4.978688219117265,8.553632845040063
9801,2005-12-03,6.6584035755303255,4.96710669046561,8.315817678247042
9802,2005-12-04,6.64244822131084,4.949810212516892,8.389315334682264
9803,2005-12-05,6.592844645081022,4.911369111964053,8.411592406581242
9804,2005-12-06,6.517498277827945,4.716390051652975,8.069355101740312
9805,2005-12-07,6.5061103526751785,4.71811514630877,8.363519224684769
9806,2005-12-08,6.416979752790661,4.719391495513461,8.13567075889778
9807,2005-12-09,6.312956024275709,4.565664382987828,7.958742550898293
9808,2005-12-10,6.1978501364062195,4.371214327014065,7.824988835011683
9809,2005-12-11,6.197061560581031,4.469946310144185,7.9310427639987635
9810,2005-12-12,6.162807891844643,4.3132921214213615,7.890390490102419
9811,2005-12-13,6.103073350663082,4.382150292216508,7.84283766984655
9812,2005-12-14,6.107617846237138,4.33064772928126,7.944243561338163
9813,2005-12-15,6.034777012278938,4.290470511273539,7.8064352143263145
9814,2005-12-16,5.947414325977847,4.193922755261896,7.735387861637333
9815,2005-12-17,5.84933189319988,4.157446391089218,7.514960013886273
9816,2005-12-18,5.865898438573672,4.2330460652738955,7.395428810863316
9817,2005-12-19,5.849280660000142,4.001012627752066,7.555117996722536
9818,2005-12-20,5.8073941921029935,4.1221018429482355,7.649404588011078
9819,2005-12-21,5.829915741715491,4.205277337386425,7.642520020766703
9820,2005-12-22,5.775086667718079,3.9835950930349253,7.551431840009365
9821,2005-12-23,5.705668962241709,3.8724460998241423,7.369537782560083
9822,2005-12-24,5.625360053249339,3.790170619402757,7.37929254424815
9823,2005-12-25,5.659424800898453,3.9777225044173923,7.278610790118511
9824,2005-12-26,5.659930683914908,3.928308559100382,7.397136013865599
9825,2005-12-27,5.6347022661916775,3.868538778424916,7.400351434143815
9826,2005-12-28,5.673336367099909,3.976427253851812,7.246931886061215
9827,2005-12-29,5.634008088107707,3.891010794623262,7.362383463098545
9828,2005-12-31,5.513260744682418,3.829484237382935,7.1201697962282
9829,2006-01-01,5.560751682878492,3.9915148504838793,7.289898958883841
9830,2006-01-02,5.573967086132178,3.870377495844591,7.405673675884385
9831,2006-01-04,5.610706352789575,3.7904228116975984,7.234753132216633
9832,2006-01-05,5.582063487614848,3.6665676632710174,7.34145445554377
9833,2006-01-06,5.537569589503633,3.8199868205344245,7.330841609702457
9834,2006-01-07,5.480933561072743,3.715398933845528,7.1697093483504
9835,2006-01-08,5.537448000467235,3.8608476308319233,7.288070808719405
9836,2006-01-10,5.554120915547442,3.7523482404059405,7.264275140549283
9837,2006-01-11,5.6117956396608175,3.892531193860813,7.495455798505975
9838,2006-01-12,5.5904636583128955,3.7855648216938897,7.268932950241531
9839,2006-01-13,5.552871149414513,3.77978777227947,7.331862918145597
9840,2006-01-14,5.502701870437554,3.741616893008914,7.2179901032911875
9841,2006-01-15,5.5652050604407215,3.8818426649542466,7.358662341035822
9842,2006-01-16,5.592426647798765,3.8346351383263606,7.324855734565361
9843,2006-01-17,5.592160100118398,3.90797177936833,7.37418041172982
9844,2006-01-18,5.6539585807458765,3.9405523282314765,7.345036154860052
9845,2006-01-19,5.635938789962169,3.8824448757579813,7.274789754038214
9846,2006-01-20,5.600737552790628,3.967809206462756,7.224907922358868
9847,2006-01-21,5.551927671955312,3.7058568616500005,7.352922025622085
9848,2006-01-22,5.6146515049958,3.6715651505907005,7.408368928233287
9849,2006-01-23,5.640858331145923,4.023737443137298,7.405230027096973
9850,2006-01-24,5.638261645434215,4.016090062418395,7.411518731760136
9851,2006-01-25,5.696357824379291,3.9795339434659405,7.517332731835879
9852,2006-01-26,5.6732363069506855,3.890814929008741,7.421931599406355
9853,2006-01-27,5.631542111265134,4.047658612581683,7.53153224906059
9854,2006-01-28,5.57489696486691,3.9175222517181845,7.342776870910235
9855,2006-01-29,5.628537275694505,3.8259109214998497,7.241861211654785
9856,2006-01-30,5.6445547942409116,3.7894053366166665,7.297260375732443
9857,2006-01-31,5.630855913778296,3.9498315666452406,7.386030022367026
9858,2006-02-01,5.677180894146096,3.9994159107899607,7.414435343979239
9859,2006-02-02,5.641913032024576,3.9389520013388952,7.368011803588089
9860,2006-02-04,5.519563249591644,3.800422375618522,7.246176095549146
9861,2006-02-05,5.562144786368023,3.8550746915256715,7.16939254863464
9862,2006-02-06,5.568325474669475,3.8730548470853337,7.207429559822237
